order_id,order_date,customer_name,product,category,price,quantity,discount,country,status
1083,06/09/2024,,Printer,Electronics,250,5,,Canada,delivered
1066,12-18-2024,emma,Phone,Electronics,$800,2,15%,Usa,delivered
1078,01/28/2024,,Tablet,Electronics,$500,four,0%,Germany,pending
1030,2024-06-18,alice,Printer,Electronics,$250,4,,Germany,pending
1073,08/17/2024,ALICE,Camera,Electronics,$700,one,0%,USA,pending
1052,01-19-2024,emma,Laptop,Electronics,1000,five,20%,germany,shipped
1083,2024-12-09,charlie,Monitor,Electronics,300,two,20%,Germany,delivered
1084,07-05-2024,david,Phone,Electronics,$800,2,10%,germany,delivered
1047,12/25/2024,alice,Tablet,Electronics,$500,4,5%,USA,pending
1027,08/22/2024,,Monitor,Electronics,$300,4,20%,USA,pending
1058,12-03-2024,emma,Tablet,Electronics,500,1,,canada,delivered
1061,09/17/2024,,Speaker,Accessories,$150,2,20%,Canada,delivered
1049,08-02-2024,,Headphones,Accessories,$200,three,5%,Usa,pending
1077,12-24-2024,emma,Keyboard,Accessories,100,five,20%,uk,shipped
1026,11-15-2024,charlie,Monitor,Electronics,300,two,5%,germany,delivered
1088,2024-11-22,,Phone,Electronics,800,5,15%,germany,pending
1054,01-07-2024,alice,Laptop,Electronics,$1000,1,,Usa,pending
1087,05/08/2024,ALICE,Laptop,Electronics,$1000,3,10%,Germany,shipped
1078,12-11-2024,emma,Headphones,Accessories,200,5,10%,usa,pending
1049,08-01-2024,charlie,Printer,Electronics,$250,3,15%,uk,delivered
1090,12-29-2024,charlie,Speaker,Accessories,$150,5,5%,UK,pending
1022,12/15/2024,bob,Tablet,Electronics,500,1,20%,UK,shipped
1020,2024-10-26,alice,Monitor,Electronics,$300,2,20%,usa,delivered
1078,2024-12-04,david,Speaker,Accessories,$150,1,5%,Usa,delivered
1008,09/15/2024,david,Printer,Electronics,$250,1,10%,Canada,pending
1037,04-21-2024,emma,Camera,Electronics,700,1,5%,uk,shipped
1087,2024-06-13,ALICE,Phone,Electronics,$800,5,,germany,pending
1065,2024-09-17,david,Laptop,Electronics,$1000,2,,USA,shipped
1098,10-02-2024,alice,Phone,Electronics,$800,two,0%,uk,delivered
1089,08-10-2024,ALICE,Phone,Electronics,800,2,0%,USA,shipped
1006,2024-04-01,emma,Phone,Electronics,$800,two,15%,canada,pending
1040,2024-01-09,,Phone,Electronics,$800,5,0%,USA,pending
1064,2024-02-24,ALICE,Keyboard,Accessories,$100,3,15%,usa,pending
1020,09/30/2024,bob,Mouse,Accessories,50,5,10%,Canada,shipped
1070,10/11/2024,alice,Laptop,Electronics,$1000,5,0%,UK,shipped
1095,06/25/2024,david,Printer,Electronics,$250,2,5%,USA,shipped
1085,10/17/2024,ALICE,Printer,Electronics,$250,5,10%,USA,shipped
1092,2024-10-24,charlie,Monitor,Electronics,$300,2,5%,Canada,pending
1057,06-17-2024,,Keyboard,Accessories,$100,2,10%,canada,shipped
1000,06/09/2024,ALICE,Headphones,Accessories,200,4,10%,Germany,pending
1057,2024-07-02,david,Printer,Electronics,$250,5,,Usa,delivered
1025,05-14-2024,,Phone,Electronics,800,one,20%,canada,delivered
1027,01-19-2024,charlie,Printer,Electronics,250,5,10%,canada,shipped
1098,10-28-2024,ALICE,Keyboard,Accessories,$100,5,20%,usa,delivered
1030,11-10-2024,bob,Printer,Electronics,$250,2,5%,Germany,pending
1005,2024-04-22,bob,Phone,Electronics,$800,2,,Canada,pending
1060,08/20/2024,alice,Monitor,Electronics,$300,5,,UK,delivered
1069,10/18/2024,david,Mouse,Accessories,$50,1,5%,germany,pending
1045,2024-06-25,ALICE,Camera,Electronics,700,1,,Usa,shipped
1009,09-20-2024,charlie,Headphones,Accessories,$200,2,0%,uk,pending
1042,2024-02-28,,Camera,Electronics,$700,5,0%,uk,shipped
1016,10-20-2024,bob,Tablet,Electronics,$500,one,,Usa,pending
1023,2024-09-21,emma,Speaker,Accessories,$150,three,,Germany,pending
1021,2024-04-22,emma,Tablet,Electronics,500,2,5%,Canada,pending
1076,10/29/2024,bob,Mouse,Accessories,$50,1,20%,canada,shipped
1077,02/19/2024,david,Speaker,Accessories,$150,5,,Germany,delivered
1016,11-04-2024,ALICE,Laptop,Electronics,1000,4,0%,germany,pending
1029,2024-09-03,charlie,Speaker,Accessories,150,5,,Germany,shipped
1010,05-25-2024,emma,Mouse,Accessories,$50,1,20%,germany,shipped
1066,2024-01-04,,Headphones,Accessories,$200,3,,canada,delivered
1074,2024-05-09,ALICE,Printer,Electronics,$250,3,15%,uk,pending
1070,2024-10-12,bob,Monitor,Electronics,$300,4,10%,canada,delivered
1017,12/03/2024,,Headphones,Accessories,$200,2,10%,germany,delivered
1089,12-16-2024,alice,Tablet,Electronics,$500,one,15%,canada,shipped
1008,05/14/2024,charlie,Phone,Electronics,$800,four,20%,UK,delivered
1076,01/30/2024,,Camera,Electronics,$700,two,20%,UK,shipped
1004,11-02-2024,emma,Headphones,Accessories,$200,1,5%,USA,pending
1099,2024-07-23,,Mouse,Accessories,$50,2,0%,USA,delivered
1036,10-13-2024,charlie,Monitor,Electronics,300,3,15%,canada,delivered
1000,05/13/2024,david,Printer,Electronics,$250,1,0%,germany,pending
1068,2024-10-21,,Camera,Electronics,700,5,,Canada,pending
1087,08-23-2024,ALICE,Laptop,Electronics,$1000,3,5%,uk,pending
1052,06-29-2024,emma,Laptop,Electronics,1000,3,,Canada,shipped
1070,2024-04-01,charlie,Monitor,Electronics,$300,5,5%,Germany,delivered
1025,04-30-2024,bob,Keyboard,Accessories,$100,two,10%,Usa,shipped
1015,02-10-2024,,Camera,Electronics,$700,five,10%,Canada,pending
1073,2024-05-20,bob,Printer,Electronics,$250,2,,germany,pending
1061,10/03/2024,emma,Monitor,Electronics,$300,2,,germany,pending
1040,12/18/2024,alice,Headphones,Accessories,$200,1,10%,Usa,delivered
1033,2024-05-01,david,Speaker,Accessories,$150,2,,Canada,pending
1051,2024-05-23,bob,Speaker,Accessories,$150,5,10%,uk,delivered
1055,07/14/2024,bob,Tablet,Electronics,$500,1,20%,germany,delivered
1040,2024-09-06,charlie,Printer,Electronics,250,1,0%,uk,pending
1060,11/18/2024,david,Monitor,Electronics,$300,3,10%,Canada,shipped
1052,2024-03-03,ALICE,Speaker,Accessories,$150,5,10%,Canada,pending
1086,2024-09-18,ALICE,Camera,Electronics,700,4,5%,Usa,delivered
1043,08-03-2024,emma,Speaker,Accessories,$150,1,10%,Canada,delivered
1037,2024-12-29,emma,Mouse,Accessories,$50,4,20%,germany,pending
1052,03/26/2024,ALICE,Laptop,Electronics,$1000,2,0%,uk,shipped
1050,02/22/2024,alice,Camera,Electronics,$700,1,0%,USA,pending
1079,03/20/2024,,Mouse,Accessories,$50,2,5%,Usa,delivered
1021,01/15/2024,,Monitor,Electronics,300,three,20%,UK,delivered
1056,03-10-2024,emma,Tablet,Electronics,$500,4,20%,canada,delivered
1081,11-23-2024,charlie,Monitor,Electronics,$300,two,10%,canada,pending
1019,06/04/2024,alice,Printer,Electronics,250,2,0%,Germany,pending
1038,2024-01-05,ALICE,Keyboard,Accessories,$100,1,,germany,pending
1050,05/07/2024,,Mouse,Accessories,50,2,5%,germany,delivered
1088,2024-12-16,charlie,Printer,Electronics,250,4,,Usa,pending
1014,2024-11-22,emma,Camera,Electronics,$700,5,5%,usa,delivered
1002,04/05/2024,charlie,Keyboard,Accessories,$100,4,,Usa,shipped
1063,2024-04-21,david,Keyboard,Accessories,100,four,0%,Canada,shipped
1096,03/15/2024,charlie,Mouse,Accessories,$50,4,10%,canada,shipped
1015,12/31/2024,david,Camera,Electronics,$700,1,0%,germany,delivered
1026,2024-08-30,,Keyboard,Accessories,100,2,,germany,delivered
1015,2024-05-09,,Keyboard,Accessories,$100,one,,USA,shipped
1081,2024-08-10,alice,Tablet,Electronics,500,5,0%,usa,delivered
1100,2024-12-19,,Speaker,Accessories,$150,1,20%,Canada,delivered
1007,2024-01-31,,Tablet,Electronics,500,1,,germany,delivered
1096,2024-06-26,,Headphones,Accessories,$200,4,,usa,pending
1090,08-12-2024,charlie,Printer,Electronics,$250,2,10%,Germany,pending
1076,10/10/2024,alice,Printer,Electronics,$250,three,15%,usa,delivered
1064,07-13-2024,bob,Laptop,Electronics,$1000,3,,USA,delivered
1068,07/17/2024,emma,Camera,Electronics,700,2,10%,USA,shipped
1066,12/03/2024,alice,Tablet,Electronics,$500,1,0%,usa,delivered
1082,07-17-2024,david,Printer,Electronics,$250,5,20%,USA,shipped
1026,2024-12-01,ALICE,Phone,Electronics,$800,1,15%,Canada,delivered
1007,2024-11-11,emma,Laptop,Electronics,1000,3,,germany,shipped
1012,04-28-2024,david,Headphones,Accessories,$200,2,20%,germany,pending
1095,02-24-2024,emma,Monitor,Electronics,$300,four,,Usa,delivered
1051,2024-09-15,,Tablet,Electronics,$500,5,10%,germany,pending
1047,07-30-2024,david,Monitor,Electronics,$300,5,20%,UK,pending
1057,2024-08-17,alice,Laptop,Electronics,1000,5,,UK,shipped
1038,04/23/2024,ALICE,Monitor,Electronics,$300,three,20%,Usa,shipped
1004,2024-08-23,bob,Tablet,Electronics,$500,5,,UK,shipped
1073,07-23-2024,bob,Phone,Electronics,800,4,20%,USA,delivered
1082,06/02/2024,,Speaker,Accessories,$150,one,15%,canada,shipped
1098,04-26-2024,,Speaker,Accessories,150,4,10%,germany,delivered
1019,06-16-2024,,Headphones,Accessories,$200,four,20%,germany,shipped
1028,2024-08-09,ALICE,Mouse,Accessories,$50,3,0%,germany,pending
1033,2024-02-13,emma,Mouse,Accessories,50,2,5%,Germany,pending
1083,10/19/2024,emma,Speaker,Accessories,150,5,,canada,pending
1087,10/21/2024,alice,Mouse,Accessories,$50,3,0%,UK,shipped
1044,2024-11-11,emma,Tablet,Electronics,$500,2,0%,USA,delivered
1006,05-04-2024,bob,Keyboard,Accessories,$100,1,10%,uk,delivered
1068,04/18/2024,emma,Printer,Electronics,250,5,5%,usa,pending
1074,12-05-2024,alice,Keyboard,Accessories,$100,3,10%,usa,pending
1083,01/05/2024,david,Keyboard,Accessories,$100,three,,canada,shipped
1048,09-17-2024,alice,Monitor,Electronics,$300,5,,germany,pending
1071,12/30/2024,alice,Headphones,Accessories,200,3,5%,usa,pending
1087,2024-06-29,,Keyboard,Accessories,$100,5,,UK,pending
1003,2024-10-11,bob,Tablet,Electronics,$500,4,,canada,delivered
1086,11-09-2024,,Headphones,Accessories,$200,5,20%,Canada,pending
1069,03/08/2024,,Tablet,Electronics,$500,two,20%,Usa,pending
1098,03-15-2024,emma,Tablet,Electronics,$500,5,5%,Canada,shipped
1093,2024-01-16,david,Mouse,Accessories,$50,3,,Usa,shipped
1003,11-09-2024,charlie,Speaker,Accessories,$150,2,,usa,pending
1010,2024-12-18,bob,Printer,Electronics,250,4,15%,Germany,pending
1017,03/24/2024,bob,Laptop,Electronics,$1000,one,5%,uk,shipped
1008,2024-03-31,ALICE,Speaker,Accessories,$150,three,15%,canada,shipped
1077,07-13-2024,charlie,Mouse,Accessories,$50,5,0%,germany,shipped
1057,08/21/2024,bob,Printer,Electronics,$250,1,0%,uk,pending
1056,2024-07-22,ALICE,Keyboard,Accessories,$100,4,20%,Usa,pending
1082,08/19/2024,,Printer,Electronics,$250,five,5%,canada,pending
1041,08/18/2024,bob,Camera,Electronics,$700,two,,Canada,delivered
1083,12/30/2024,,Phone,Electronics,$800,4,,canada,delivered
1065,11/09/2024,david,Printer,Electronics,$250,two,5%,Usa,shipped
1022,12/30/2024,david,Keyboard,Accessories,$100,4,,Usa,shipped
1000,2024-11-14,alice,Camera,Electronics,$700,4,,Germany,shipped
1027,10-28-2024,david,Camera,Electronics,$700,1,,germany,pending
1079,11-17-2024,ALICE,Headphones,Accessories,$200,2,5%,usa,delivered
1073,2024-11-04,charlie,Phone,Electronics,$800,four,,UK,delivered
1084,12-20-2024,emma,Speaker,Accessories,150,two,10%,usa,shipped
1098,2024-06-02,charlie,Mouse,Accessories,50,four,,Germany,shipped
1015,2024-12-21,charlie,Printer,Electronics,$250,2,0%,germany,shipped
1061,12-18-2024,ALICE,Keyboard,Accessories,$100,3,20%,Canada,shipped
1078,2024-10-15,emma,Camera,Electronics,$700,two,,UK,shipped
1000,03/01/2024,david,Phone,Electronics,800,2,15%,usa,pending
1044,10-13-2024,bob,Laptop,Electronics,$1000,3,,UK,delivered
1070,06/14/2024,alice,Monitor,Electronics,$300,5,,Usa,shipped
1042,06-22-2024,david,Camera,Electronics,700,2,20%,Canada,pending
1100,07-30-2024,alice,Printer,Electronics,$250,3,,Canada,pending
1008,2024-03-17,ALICE,Laptop,Electronics,$1000,4,20%,canada,shipped
1076,2024-02-29,,Monitor,Electronics,300,3,5%,Canada,pending
1038,04-20-2024,charlie,Tablet,Electronics,$500,1,15%,germany,shipped
1061,09/13/2024,bob,Monitor,Electronics,300,5,0%,germany,delivered
1016,04-15-2024,alice,Camera,Electronics,$700,5,0%,USA,pending
1059,01/24/2024,emma,Keyboard,Accessories,$100,3,,uk,shipped
1036,05-21-2024,charlie,Camera,Electronics,$700,3,,usa,delivered
1071,09/20/2024,bob,Printer,Electronics,$250,3,10%,uk,shipped
1009,06-08-2024,charlie,Printer,Electronics,$250,2,0%,USA,pending
1006,2024-02-14,david,Tablet,Electronics,500,5,15%,Canada,pending
1042,04-11-2024,ALICE,Printer,Electronics,$250,4,,Germany,shipped
1058,06-07-2024,,Camera,Electronics,$700,2,10%,Canada,pending
1023,12-24-2024,charlie,Monitor,Electronics,$300,1,,Germany,pending
1021,2024-05-24,emma,Speaker,Accessories,$150,1,0%,Canada,delivered
1083,2024-02-06,emma,Camera,Electronics,$700,4,,Usa,pending
1049,2024-02-03,bob,Speaker,Accessories,$150,4,5%,Usa,delivered
1085,02-09-2024,,Speaker,Accessories,150,1,20%,USA,pending
1022,2024-06-06,alice,Speaker,Accessories,$150,5,15%,usa,shipped
1027,03-12-2024,ALICE,Laptop,Electronics,1000,2,,Germany,shipped
1026,2024-12-14,charlie,Speaker,Accessories,150,three,10%,USA,delivered
1001,11-09-2024,david,Tablet,Electronics,500,1,0%,usa,delivered
1071,07/02/2024,ALICE,Keyboard,Accessories,100,2,10%,canada,pending
1048,08-10-2024,bob,Tablet,Electronics,$500,2,10%,canada,shipped
1036,12/09/2024,bob,Laptop,Electronics,$1000,1,15%,Usa,shipped
1017,2024-11-24,ALICE,Camera,Electronics,700,five,15%,germany,pending
1070,2024-08-18,charlie,Headphones,Accessories,$200,5,5%,germany,pending
1052,10-06-2024,charlie,Laptop,Electronics,1000,5,20%,Germany,delivered
1010,03-13-2024,,Printer,Electronics,250,3,,USA,shipped
1060,11-18-2024,,Phone,Electronics,$800,5,0%,Canada,delivered
1099,2024-01-06,david,Printer,Electronics,250,5,10%,UK,shipped
1004,12-21-2024,,Keyboard,Accessories,100,5,20%,Usa,delivered
1006,2024-12-02,ALICE,Speaker,Accessories,$150,4,10%,UK,shipped
1078,2024-05-23,ALICE,Keyboard,Accessories,$100,1,5%,Germany,pending
1022,05-13-2024,bob,Camera,Electronics,$700,five,0%,Usa,delivered
1019,2024-09-10,ALICE,Mouse,Accessories,$50,4,,Canada,shipped
1082,05/15/2024,alice,Tablet,Electronics,$500,4,20%,uk,pending
1087,2024-12-27,david,Keyboard,Accessories,$100,4,15%,canada,delivered
1040,09-28-2024,alice,Phone,Electronics,800,three,10%,Canada,pending
1034,2024-02-20,,Speaker,Accessories,$150,2,5%,germany,pending
1086,12/19/2024,charlie,Printer,Electronics,$250,one,,USA,delivered
1013,2024-12-16,charlie,Headphones,Accessories,200,3,,USA,shipped
1076,12/02/2024,emma,Phone,Electronics,800,1,15%,Usa,shipped
1089,2024-04-04,charlie,Camera,Electronics,$700,1,10%,canada,delivered
1085,2024-06-14,bob,Phone,Electronics,$800,1,0%,UK,pending
1022,08/13/2024,david,Headphones,Accessories,$200,2,,germany,pending
1027,11-10-2024,alice,Camera,Electronics,700,1,,UK,pending
1002,09/11/2024,,Laptop,Electronics,1000,4,15%,usa,delivered
1090,2024-09-08,david,Mouse,Accessories,50,1,,Germany,shipped
1072,2024-10-01,charlie,Keyboard,Accessories,$100,1,10%,USA,pending
1097,05-28-2024,bob,Tablet,Electronics,$500,4,,canada,shipped
1080,2024-12-18,david,Phone,Electronics,800,4,,uk,shipped
1092,10/30/2024,david,Mouse,Accessories,$50,5,15%,usa,shipped
1043,2024-01-29,ALICE,Laptop,Electronics,$1000,two,15%,germany,shipped
1094,10/23/2024,alice,Laptop,Electronics,1000,4,20%,usa,shipped
1089,11/28/2024,alice,Tablet,Electronics,$500,three,,Usa,delivered
1008,02/24/2024,david,Speaker,Accessories,150,2,,Canada,delivered
1086,2024-07-24,alice,Speaker,Accessories,$150,three,0%,Usa,pending
1008,2024-03-02,bob,Mouse,Accessories,$50,3,20%,usa,shipped
1012,11-19-2024,david,Tablet,Electronics,$500,4,,USA,delivered
1083,2024-10-30,david,Camera,Electronics,$700,2,,Germany,pending
1030,03-30-2024,,Laptop,Electronics,$1000,4,,UK,pending
1053,01-03-2024,bob,Headphones,Accessories,$200,five,20%,germany,shipped
1059,11-16-2024,bob,Keyboard,Accessories,$100,1,15%,Germany,shipped
1020,12/09/2024,alice,Monitor,Electronics,$300,4,15%,usa,shipped
1094,01-27-2024,bob,Tablet,Electronics,500,4,,uk,delivered
1056,10-30-2024,charlie,Mouse,Accessories,$50,3,,uk,shipped
1030,07/30/2024,david,Headphones,Accessories,$200,5,5%,uk,delivered
1058,2024-04-01,charlie,Tablet,Electronics,$500,2,5%,Canada,shipped
1004,12-20-2024,alice,Keyboard,Accessories,$100,4,,Canada,shipped
1037,11/05/2024,ALICE,Speaker,Accessories,150,five,0%,canada,delivered
1062,04-20-2024,david,Camera,Electronics,$700,4,,Canada,pending
1074,04-23-2024,bob,Speaker,Accessories,150,four,,Germany,delivered
1098,09/15/2024,david,Printer,Electronics,$250,1,,germany,shipped
1088,07/27/2024,bob,Monitor,Electronics,$300,1,5%,Germany,delivered
1095,10/25/2024,david,Camera,Electronics,700,4,15%,usa,delivered
1009,07-16-2024,charlie,Printer,Electronics,$250,4,20%,germany,delivered
1026,12/16/2024,emma,Monitor,Electronics,300,1,10%,usa,shipped
1049,2024-07-06,emma,Laptop,Electronics,$1000,2,20%,uk,shipped
1042,05-02-2024,alice,Camera,Electronics,700,five,5%,Canada,pending
1034,09-14-2024,david,Keyboard,Accessories,$100,3,20%,USA,pending
1090,09-29-2024,ALICE,Printer,Electronics,250,4,0%,uk,pending
1011,2024-02-11,bob,Keyboard,Accessories,100,1,,Usa,pending
1019,04-14-2024,,Laptop,Electronics,$1000,five,15%,Germany,delivered
1082,2024-01-11,bob,Phone,Electronics,$800,two,10%,canada,delivered
1043,12-01-2024,ALICE,Monitor,Electronics,$300,five,10%,Usa,pending
1021,05/13/2024,david,Monitor,Electronics,300,1,,Usa,delivered
1020,12-30-2024,charlie,Tablet,Electronics,500,2,,Canada,delivered
1016,2024-08-13,charlie,Tablet,Electronics,$500,1,5%,Canada,pending
1069,03-24-2024,charlie,Phone,Electronics,800,four,15%,Canada,shipped
1000,10-06-2024,charlie,Keyboard,Accessories,$100,three,20%,Usa,delivered
1093,2024-08-14,,Phone,Electronics,800,1,10%,usa,pending
1079,2024-04-22,charlie,Phone,Electronics,$800,5,5%,UK,shipped
1002,02-12-2024,ALICE,Camera,Electronics,$700,one,15%,Canada,delivered
1077,09/18/2024,,Monitor,Electronics,$300,4,10%,Canada,pending
1039,08-16-2024,alice,Headphones,Accessories,200,4,15%,UK,shipped
1093,08-05-2024,david,Tablet,Electronics,500,5,,Germany,delivered
1042,02-03-2024,ALICE,Mouse,Accessories,$50,4,,Usa,delivered
1059,12-29-2024,ALICE,Tablet,Electronics,$500,4,10%,UK,pending
1071,08/25/2024,alice,Laptop,Electronics,$1000,three,15%,USA,delivered
1085,2024-05-27,bob,Camera,Electronics,700,2,15%,USA,delivered
1095,07-04-2024,david,Speaker,Accessories,$150,3,0%,Canada,delivered
1093,10/21/2024,ALICE,Keyboard,Accessories,$100,1,5%,Canada,shipped
1006,2024-05-19,david,Monitor,Electronics,$300,3,20%,uk,delivered
1023,02-18-2024,ALICE,Tablet,Electronics,$500,three,10%,UK,delivered
1089,2024-12-18,alice,Printer,Electronics,$250,2,10%,Germany,pending
1043,03/24/2024,bob,Tablet,Electronics,$500,2,20%,germany,delivered
1070,12/25/2024,david,Camera,Electronics,700,one,15%,Canada,pending
1088,07/04/2024,ALICE,Camera,Electronics,700,5,5%,UK,shipped
1095,03/01/2024,bob,Tablet,Electronics,$500,3,,USA,pending
1088,02/27/2024,alice,Camera,Electronics,700,1,,germany,delivered
1007,08/28/2024,charlie,Laptop,Electronics,$1000,1,20%,uk,delivered
1025,04-04-2024,charlie,Laptop,Electronics,$1000,three,5%,germany,delivered
1078,05-03-2024,emma,Phone,Electronics,$800,5,5%,UK,shipped
1096,10/02/2024,,Phone,Electronics,800,five,20%,Usa,pending
1086,02/24/2024,ALICE,Monitor,Electronics,300,4,,USA,pending
1015,08/26/2024,emma,Tablet,Electronics,$500,3,0%,USA,pending
1063,2024-02-29,charlie,Camera,Electronics,$700,3,5%,germany,pending
1037,08/07/2024,ALICE,Phone,Electronics,800,four,0%,Germany,delivered
1013,2024-07-21,emma,Phone,Electronics,$800,4,0%,Usa,shipped
1046,2024-04-11,bob,Speaker,Accessories,150,4,15%,UK,delivered
1098,10-24-2024,charlie,Mouse,Accessories,$50,five,20%,UK,shipped
1098,08/20/2024,alice,Keyboard,Accessories,$100,2,,USA,delivered
1006,2024-02-04,,Laptop,Electronics,1000,4,10%,USA,shipped
1084,2024-09-23,ALICE,Camera,Electronics,$700,4,,Canada,delivered
1069,01/10/2024,david,Phone,Electronics,$800,three,0%,usa,shipped
1071,2024-12-03,,Tablet,Electronics,$500,2,0%,Germany,delivered
1070,12-16-2024,emma,Camera,Electronics,$700,2,15%,canada,delivered
1086,2024-06-29,charlie,Laptop,Electronics,$1000,1,20%,usa,delivered
1043,07/13/2024,david,Monitor,Electronics,300,4,5%,uk,delivered
1039,10/30/2024,,Phone,Electronics,800,1,,Canada,shipped
1058,2024-12-02,emma,Printer,Electronics,250,3,0%,Canada,pending
1073,2024-07-18,emma,Phone,Electronics,800,1,,Germany,delivered
1097,2024-12-07,bob,Speaker,Accessories,$150,4,0%,germany,shipped
1036,05/15/2024,charlie,Speaker,Accessories,$150,2,20%,USA,delivered
1043,05/19/2024,emma,Printer,Electronics,$250,2,,UK,delivered
1038,08-09-2024,emma,Monitor,Electronics,$300,4,20%,Usa,shipped
1080,12-26-2024,ALICE,Tablet,Electronics,$500,2,15%,UK,delivered
1068,2024-11-10,emma,Laptop,Electronics,$1000,3,,UK,pending
1052,06/12/2024,,Headphones,Accessories,200,three,10%,uk,pending
1030,02/28/2024,bob,Laptop,Electronics,$1000,3,15%,canada,delivered
1004,04/13/2024,charlie,Tablet,Electronics,$500,3,,usa,delivered
1062,01/11/2024,ALICE,Phone,Electronics,$800,three,15%,Canada,delivered
1084,2024-02-16,ALICE,Tablet,Electronics,$500,5,20%,germany,pending
1063,02/16/2024,emma,Phone,Electronics,800,3,15%,uk,pending
1027,03/14/2024,bob,Headphones,Accessories,200,4,0%,Germany,delivered
1047,12/24/2024,charlie,Printer,Electronics,$250,two,5%,Canada,pending
1091,2024-07-07,alice,Speaker,Accessories,$150,1,5%,UK,delivered
1049,06-07-2024,,Monitor,Electronics,300,1,,Germany,pending
1001,2024-07-20,charlie,Phone,Electronics,800,2,5%,Germany,delivered
1040,2024-11-25,ALICE,Laptop,Electronics,$1000,one,15%,canada,pending
1091,08/04/2024,ALICE,Tablet,Electronics,$500,5,20%,Canada,pending
1088,01/15/2024,,Tablet,Electronics,$500,2,,UK,pending
1073,02/12/2024,bob,Headphones,Accessories,$200,two,10%,Germany,pending
1094,2024-03-09,bob,Speaker,Accessories,150,3,5%,canada,pending
1073,04/24/2024,alice,Printer,Electronics,$250,two,5%,UK,delivered
1021,2024-01-26,emma,Mouse,Accessories,$50,2,20%,USA,shipped
1091,2024-09-26,ALICE,Camera,Electronics,700,4,5%,UK,pending
1095,2024-09-10,bob,Mouse,Accessories,50,5,5%,canada,shipped
1052,03/15/2024,charlie,Keyboard,Accessories,$100,four,15%,USA,shipped
1060,2024-03-09,,Mouse,Accessories,$50,4,10%,USA,shipped
1071,01/31/2024,charlie,Headphones,Accessories,$200,three,20%,usa,shipped
1032,09-15-2024,david,Keyboard,Accessories,100,3,0%,Usa,pending
1021,2024-09-14,charlie,Camera,Electronics,$700,3,10%,USA,pending
1005,2024-03-06,ALICE,Keyboard,Accessories,100,4,20%,UK,delivered
1040,08/11/2024,charlie,Camera,Electronics,700,2,15%,usa,shipped
1019,01/28/2024,bob,Laptop,Electronics,$1000,2,15%,usa,pending
1045,12-29-2024,david,Camera,Electronics,$700,2,,UK,shipped
1021,2024-09-17,emma,Speaker,Accessories,$150,1,15%,USA,shipped
1098,09-12-2024,alice,Monitor,Electronics,$300,1,0%,Canada,shipped
1003,2024-02-11,ALICE,Camera,Electronics,$700,3,,usa,delivered
1079,2024-08-19,,Speaker,Accessories,$150,one,,usa,delivered
1009,10-07-2024,david,Phone,Electronics,$800,2,15%,USA,shipped
1026,2024-03-24,ALICE,Mouse,Accessories,$50,2,15%,UK,delivered
1077,2024-03-08,,Phone,Electronics,800,5,15%,Germany,pending
1072,2024-11-03,alice,Mouse,Accessories,50,5,0%,usa,delivered
1043,08-25-2024,bob,Tablet,Electronics,500,5,10%,Germany,pending
1010,2024-09-01,bob,Tablet,Electronics,$500,three,10%,usa,delivered
1009,01-24-2024,alice,Printer,Electronics,$250,1,10%,Canada,pending
1074,02-11-2024,alice,Phone,Electronics,800,4,,canada,shipped
1010,08-01-2024,charlie,Monitor,Electronics,$300,4,10%,Canada,shipped
1027,04/04/2024,,Speaker,Accessories,$150,1,,canada,shipped
1001,03-28-2024,david,Camera,Electronics,$700,5,20%,Canada,delivered
1086,12-19-2024,david,Keyboard,Accessories,$100,2,,usa,delivered
1024,01/14/2024,david,Tablet,Electronics,$500,four,20%,uk,shipped
1038,08/25/2024,david,Mouse,Accessories,$50,two,15%,Germany,pending
1002,08-18-2024,bob,Headphones,Accessories,$200,4,,canada,pending
1063,10-23-2024,,Printer,Electronics,250,1,20%,Germany,shipped
1091,02-01-2024,alice,Mouse,Accessories,$50,5,15%,Germany,shipped
1063,11-14-2024,charlie,Camera,Electronics,$700,1,15%,Canada,pending
1029,09/16/2024,emma,Monitor,Electronics,300,4,,canada,pending
1086,11-30-2024,charlie,Camera,Electronics,700,2,,USA,delivered
1061,03/07/2024,bob,Tablet,Electronics,$500,1,15%,UK,shipped
1026,10/12/2024,alice,Monitor,Electronics,300,3,,germany,shipped
1008,2024-06-21,alice,Speaker,Accessories,$150,5,,Canada,pending
1098,01-24-2024,charlie,Tablet,Electronics,500,5,,usa,pending
1058,02/26/2024,ALICE,Speaker,Accessories,$150,one,,USA,shipped
1080,03/01/2024,charlie,Tablet,Electronics,500,4,0%,Usa,delivered
1046,06/20/2024,alice,Headphones,Accessories,$200,4,,Germany,pending
1036,09/15/2024,alice,Keyboard,Accessories,$100,4,5%,germany,pending
1100,04/26/2024,ALICE,Mouse,Accessories,$50,four,20%,Canada,shipped
1056,03/15/2024,,Printer,Electronics,250,1,5%,canada,shipped
1050,01-19-2024,,Tablet,Electronics,500,one,20%,UK,pending
1051,12-14-2024,emma,Keyboard,Accessories,100,three,,UK,delivered
1078,03-16-2024,david,Camera,Electronics,$700,5,15%,Canada,delivered
1051,2024-04-11,alice,Laptop,Electronics,$1000,4,5%,germany,delivered
1036,04/19/2024,emma,Printer,Electronics,$250,3,,usa,delivered
